"Id","Age","Job","Marital","Education","Default","Balance","HHInsurance","CarLoan","Communication","LastContactDay","LastContactMonth","NoOfContacts","DaysPassed","PrevAttempts","Outcome","CallStart","CallEnd","CarInsurance" 
3143,46,"management","married","tertiary",0,1600,1,1,"cellular",11,"aug",1,-1,0,NA,"14:09:12","14:29:56",1
3144,66,"retired","married","tertiary",0,1948,0,0,"cellular",28,"jan",1,91,4,"success","11:11:52","11:15:28",1
3145,38,"technician","married","secondary",0,750,1,0,NA,27,"may",2,-1,0,NA,"14:48:37","14:53:02",0
3146,56,"management","married","tertiary",0,363,0,0,"cellular",2,"feb",1,-1,0,NA,"10:53:51","10:54:40",0
3147,59,"management","married","tertiary",0,281,0,0,"cellular",8,"jul",2,-1,0,NA,"16:18:17","16:25:27",0
3148,25,"blue-collar","single","secondary",0,1857,1,0,"cellular",13,"apr",4,187,6,"success","14:51:15","14:56:10",1
3149,53,"blue-collar","married","secondary",0,21522,0,0,NA,24,"jun",4,-1,0,NA,"11:56:21","11:58:47",0
3150,29,"blue-collar","married","secondary",0,580,1,1,"cellular",17,"apr",2,-1,0,NA,"15:20:40","15:42:31",1
3151,25,"admin.","single","tertiary",0,760,1,0,"cellular",27,"may",3,89,2,"failure","09:13:43","09:17:26",1
3152,38,"retired","married",NA,0,304,0,0,"cellular",11,"may",1,350,5,"other","12:52:21","12:53:55",0
3153,34,"management","married","tertiary",0,3301,1,0,"cellular",17,"jun",2,227,4,"failure","15:24:37","15:32:42",1
3154,47,"technician","single","secondary",0,-239,1,1,"cellular",7,"jul",3,-1,0,NA,"16:19:49","16:36:02",1
3155,53,"management","married","tertiary",0,618,0,0,"cellular",11,"aug",2,-1,0,NA,"14:02:21","14:03:34",0
3156,33,"blue-collar","married","secondary",0,355,1,0,NA,4,"jun",3,-1,0,NA,"13:15:28","13:16:55",0
3157,33,"blue-collar","married","secondary",0,705,1,0,"cellular",14,"may",2,-1,0,NA,"12:31:46","12:33:38",0
3158,35,"management","divorced","tertiary",0,146,0,0,"cellular",6,"aug",2,-1,0,NA,"13:05:18","13:17:18",1
3159,29,"services","single","secondary",0,84,0,1,NA,3,"jul",3,-1,0,NA,"16:35:03","16:44:50",1
3160,29,"technician","single","secondary",0,316,1,0,"cellular",3,"mar",1,-1,0,NA,"14:13:14","14:15:50",1
3161,42,"management","married",NA,0,1519,0,0,"cellular",19,"oct",1,92,1,"success","09:45:06","09:48:56",1
3162,61,"retired","married","secondary",0,1853,0,0,"telephone",10,"aug",1,181,2,"success","17:33:46","17:42:26",1
3163,31,"services","married","secondary",1,29,0,0,"cellular",21,"nov",3,-1,0,NA,"14:22:02","14:26:02",0
3164,41,"admin.","single","secondary",0,-109,1,1,"cellular",11,"may",1,370,1,"failure","09:05:27","09:22:45",1
3165,39,"admin.","married","secondary",0,2319,0,0,"cellular",7,"jul",1,-1,0,NA,"15:01:59","15:03:23",0
3166,34,"technician","married","tertiary",0,197,0,0,"cellular",20,"aug",3,-1,0,NA,"09:28:38","09:29:56",1
3167,49,"blue-collar","married","secondary",0,1946,0,0,"cellular",19,"oct",1,95,1,"success","17:16:08","17:19:20",1
3168,35,"entrepreneur","single","tertiary",0,145,1,0,"cellular",18,"jul",2,-1,0,NA,"11:17:02","11:30:21",1
3169,33,"blue-collar","married","secondary",0,0,1,1,"cellular",31,"jul",43,-1,0,NA,"17:56:12","17:56:28",0
3170,43,"technician","married","secondary",0,481,0,0,"cellular",20,"aug",2,-1,0,NA,"15:55:34","15:58:50",0
3171,49,"management","married","secondary",0,321,0,0,NA,9,"jun",3,-1,0,NA,"17:10:43","17:12:58",0
3172,37,"technician","married","secondary",0,4030,1,0,NA,26,"may",5,-1,0,NA,"13:14:50","13:17:48",0
3173,44,"blue-collar","married","primary",0,858,1,0,NA,21,"may",5,-1,0,NA,"13:37:15","13:43:17",0
3174,60,"technician","married","secondary",0,10925,0,0,"cellular",23,"oct",3,185,1,"success","12:53:14","12:57:44",1
3175,32,"blue-collar","married","secondary",0,715,1,0,NA,8,"may",2,-1,0,NA,"15:28:26","15:30:14",0
3176,39,"management","married","primary",0,3760,0,1,"cellular",17,"jul",1,-1,0,NA,"12:00:34","12:04:56",0
3177,30,"services","married","secondary",0,7032,0,0,"cellular",17,"jul",1,-1,0,NA,"17:39:04","17:40:46",0
3178,33,"unemployed","single","tertiary",0,685,1,0,"cellular",2,"feb",1,96,2,"failure","14:37:11","14:38:56",0
3179,41,"blue-collar","married","secondary",0,1020,1,0,NA,29,"may",1,-1,0,NA,"11:41:36","11:46:12",0
3180,46,"technician","married","secondary",0,1167,1,0,"cellular",21,"nov",2,-1,0,NA,"16:41:32","17:07:12",1
3181,28,"blue-collar","single","secondary",0,7,1,1,NA,9,"may",3,-1,0,NA,"12:30:34","12:32:39",0
3182,26,"admin.","single","secondary",0,766,0,0,"cellular",15,"oct",2,-1,0,NA,"12:43:58","12:51:35",1
3183,48,"housemaid","married","primary",0,332,1,0,"cellular",1,"jun",1,-1,0,NA,"09:53:55","09:58:17",0
3184,37,"housemaid","married","primary",0,2410,0,0,"cellular",4,"aug",1,-1,0,NA,"14:36:09","14:41:24",0
3185,38,"admin.","single","secondary",0,2600,1,0,"cellular",19,"nov",1,-1,0,NA,"09:59:52","10:00:59",0
3186,30,"technician","single","secondary",0,1395,1,0,"cellular",15,"may",2,354,1,"failure","11:24:35","11:27:54",0
3187,48,"management","married","tertiary",0,1,0,0,"telephone",10,"nov",1,-1,0,NA,"10:54:38","10:58:46",1
3188,59,"management","married","tertiary",0,553,1,0,"cellular",7,"jul",3,-1,0,NA,"15:31:40","15:52:52",1
3189,59,"retired","married","primary",0,363,0,0,"cellular",30,"apr",1,-1,0,NA,"09:40:58","09:47:38",1
3190,59,"technician","married","secondary",0,2308,0,0,"cellular",30,"apr",1,87,1,"other","17:27:02","17:40:37",1
3191,44,"blue-collar","married","primary",0,3407,1,0,NA,15,"may",2,-1,0,NA,"14:11:20","14:14:19",0
3192,34,"admin.","married","tertiary",0,899,1,0,NA,12,"nov",1,170,3,"failure","13:11:13","13:13:07",1
3193,55,"entrepreneur","married","secondary",0,27624,0,0,"telephone",3,"jun",1,-1,0,NA,"17:21:13","17:28:30",1
3194,38,"technician","married","secondary",0,300,0,0,"cellular",29,"aug",5,-1,0,NA,"10:28:59","10:31:04",0
3195,27,"management","single","tertiary",0,102,0,0,NA,26,"jul",1,-1,0,NA,"10:07:40","10:07:49",0
3196,19,"student","single","secondary",0,329,0,0,"cellular",30,"apr",1,190,2,"success","15:57:27","16:00:16",1
3197,51,"management","married","tertiary",1,0,0,1,"cellular",29,"jul",6,-1,0,NA,"09:08:43","09:12:07",0
3198,32,"blue-collar","married","secondary",0,1905,1,0,"cellular",16,"jul",2,-1,0,NA,"09:59:33","10:11:22",1
3199,49,"management","married","primary",0,1330,0,1,NA,18,"jun",1,-1,0,NA,"14:50:10","14:50:47",0
3200,39,"entrepreneur","married","secondary",0,5562,0,0,"cellular",20,"nov",3,-1,0,NA,"09:55:43","09:58:12",0
3201,80,"retired","divorced","primary",0,5861,0,0,"telephone",26,"apr",8,-1,0,NA,"10:34:55","10:36:27",0
3202,42,"technician","married","secondary",0,2152,0,0,"cellular",30,"mar",2,181,2,"failure","11:16:12","11:22:13",0
3203,57,"blue-collar","married","secondary",0,1316,0,0,"cellular",28,"jan",2,182,5,"failure","09:47:06","09:50:47",0
3204,54,"blue-collar","divorced","primary",0,4401,0,0,"telephone",13,"may",1,183,2,"success","13:52:57","13:59:51",1
3205,48,"entrepreneur","married","secondary",0,0,1,0,"cellular",11,"may",3,-1,0,NA,"12:51:57","12:59:07",0
3206,62,"retired","married","primary",0,383,0,0,"cellular",10,"sep",1,-1,0,NA,"12:33:15","12:37:51",0
3207,28,"blue-collar","single","secondary",0,1,0,0,NA,28,"may",1,-1,0,NA,"16:17:26","16:20:27",0
3208,43,"blue-collar","single","primary",0,0,0,0,"cellular",9,"jul",1,-1,0,NA,"09:23:23","09:44:05",1
3209,59,"blue-collar","married","primary",0,3062,1,0,"cellular",14,"aug",2,-1,0,NA,"10:01:58","10:03:25",0
3210,39,"blue-collar","single","primary",0,0,1,1,"cellular",13,"may",5,-1,0,NA,"11:19:08","11:52:03",1
3211,37,"blue-collar","married","secondary",0,398,1,0,NA,19,"may",1,-1,0,NA,"12:00:59","12:04:25",0
3212,35,"management","single","tertiary",0,3576,1,0,"cellular",19,"aug",1,-1,0,NA,"15:58:08","15:59:16",0
3213,26,"technician","divorced","secondary",0,21,1,0,NA,27,"may",1,-1,0,NA,"14:17:44","14:19:57",0
3214,29,"management","single","tertiary",0,1388,1,0,"cellular",15,"may",3,-1,0,NA,"16:13:04","16:15:41",0
3215,56,"retired","married","tertiary",0,5,0,0,"cellular",23,"jul",3,-1,0,NA,"14:33:00","14:35:02",0
3216,31,"technician","divorced","secondary",0,-1185,1,0,NA,16,"jun",5,-1,0,NA,"15:07:56","15:09:17",0
3217,52,"technician","married","secondary",0,2944,0,0,"cellular",22,"aug",18,-1,0,NA,"11:03:24","11:03:46",0
3218,35,"blue-collar","married","primary",0,623,1,0,"cellular",6,"may",2,-1,0,NA,"14:48:34","14:50:11",0
3219,35,"management","married","tertiary",0,3168,0,0,"cellular",22,"aug",30,-1,0,NA,"12:20:00","12:20:24",0
3220,27,"management","single","tertiary",0,107,0,0,"cellular",18,"oct",3,-1,0,NA,"14:28:25","14:41:12",1
3221,41,"self-employed","single","tertiary",0,1755,0,0,NA,11,"jun",10,-1,0,NA,"15:15:25","15:17:57",0
3222,45,"self-employed","married","tertiary",0,510,0,0,NA,6,"jun",2,-1,0,NA,"12:16:28","12:27:07",0
3223,36,"admin.","single","secondary",0,9002,1,1,"cellular",10,"jul",1,-1,0,NA,"16:07:29","16:20:42",0
3224,25,"blue-collar","single","secondary",0,2007,0,0,"cellular",12,"jan",2,-1,0,NA,"16:05:43","16:10:08",1
3225,36,"admin.","single","tertiary",0,364,0,1,"cellular",31,"aug",1,123,1,"failure","11:07:04","11:10:09",1
3226,34,"services","single","secondary",0,528,1,0,"cellular",2,"sep",3,100,5,"other","15:27:24","15:29:25",1
3227,49,"blue-collar","married","secondary",0,1264,0,0,"cellular",8,"aug",3,-1,0,NA,"10:42:44","10:45:04",0
3228,54,"retired","divorced","tertiary",0,3076,0,0,"cellular",27,"may",2,-1,0,NA,"15:50:49","15:56:56",1
3229,43,"admin.","single","secondary",0,733,1,0,"cellular",21,"aug",1,88,4,"success","12:19:52","12:21:58",1
3230,59,"retired","married","primary",0,-182,0,1,"cellular",25,"jul",1,-1,0,NA,"11:16:00","11:18:33",0
3231,37,"management","single","tertiary",0,254,0,0,"cellular",19,"oct",1,-1,0,NA,"10:49:27","10:51:27",0
3232,32,"admin.","divorced","secondary",0,714,0,0,"cellular",2,"feb",1,-1,0,NA,"13:29:28","13:33:09",0
3233,33,"blue-collar","married","secondary",0,687,1,0,"cellular",14,"may",2,370,1,"failure","17:51:13","17:52:25",0
3234,38,"blue-collar","married","primary",0,481,1,0,"telephone",12,"may",5,-1,0,NA,"09:18:18","09:20:12",0
3235,35,"admin.","married","secondary",0,898,1,0,"cellular",9,"apr",1,-1,0,NA,"17:59:24","18:02:58",1
3236,32,"management","single","tertiary",0,2974,1,0,"cellular",24,"apr",1,4,1,"failure","09:08:39","09:12:26",1
3237,26,"technician","single","secondary",0,33,0,0,"cellular",23,"jul",7,-1,0,NA,"13:09:58","13:11:29",0
3238,45,"technician","married","secondary",0,297,0,0,"cellular",28,"jan",2,-1,0,NA,"13:04:07","13:07:37",0
3239,46,"blue-collar","married","primary",0,101,1,0,"cellular",11,"may",1,364,5,"success","09:47:45","09:54:47",0
3240,59,"retired","divorced","secondary",0,5583,1,0,"cellular",30,"apr",1,-1,0,NA,"10:43:40","10:55:40",1
3241,36,"services","single","secondary",0,0,1,0,"cellular",12,"may",6,-1,0,NA,"16:19:43","16:26:21",1
3242,48,"technician","divorced","secondary",0,94,1,0,"cellular",12,"may",2,-1,0,NA,"11:16:16","11:17:43",0
3243,27,"blue-collar","married","primary",0,202,0,1,"cellular",22,"jul",1,-1,0,NA,"11:55:51","11:56:32",0
3244,47,"blue-collar","divorced","secondary",0,65,1,0,NA,9,"may",1,-1,0,NA,"12:23:54","12:27:19",0
3245,51,"admin.","married","tertiary",0,1463,1,0,"telephone",23,"jul",1,-1,0,NA,"10:42:15","10:45:20",0
3246,37,"services","married","secondary",0,775,0,0,"cellular",14,"aug",2,-1,0,NA,"15:37:25","15:39:55",1
3247,29,"services","single","secondary",0,184,0,0,"cellular",14,"jul",3,-1,0,NA,"10:18:44","10:19:30",0
3248,57,"retired","married","secondary",0,5313,0,0,"cellular",3,"jun",1,-1,0,NA,"14:58:46","15:02:06",1
3249,50,"management","divorced","secondary",0,458,0,0,"cellular",3,"feb",3,-1,0,NA,"16:00:48","16:03:52",0
3250,34,"blue-collar","married","tertiary",0,748,1,1,"cellular",6,"may",1,-1,0,NA,"16:54:55","16:57:36",0
3251,25,"technician","single","tertiary",0,1231,0,0,"cellular",31,"aug",2,-1,0,NA,"09:49:39","09:54:10",1
3252,39,"technician","single",NA,0,45248,1,0,NA,6,"may",1,-1,0,NA,"09:23:35","09:50:38",1
3253,34,"management","single","tertiary",0,682,0,0,"cellular",27,"aug",3,-1,0,NA,"09:21:29","09:29:21",0
3254,38,"management","married","secondary",0,0,1,0,NA,27,"may",2,-1,0,NA,"15:05:56","15:09:49",0
3255,33,"admin.","married","secondary",0,89,0,0,"telephone",10,"jul",3,-1,0,NA,"11:55:18","12:04:02",0
3256,47,"services","married","secondary",0,49,1,0,"cellular",18,"may",4,-1,0,NA,"16:34:49","16:38:59",0
3257,48,"blue-collar","married","secondary",0,1230,1,0,"cellular",12,"nov",1,196,2,"success","13:43:12","13:46:01",1
3258,51,"self-employed","divorced","primary",0,10924,0,0,"cellular",6,"may",2,-1,0,NA,"16:48:46","16:50:32",0
3259,37,"services","married","secondary",0,-349,1,0,NA,27,"may",5,-1,0,NA,"16:01:00","16:06:19",0
3260,39,"housemaid","divorced","primary",0,239,0,0,"cellular",29,"aug",2,-1,0,NA,"16:44:19","16:47:43",0
3261,52,"admin.","divorced","secondary",0,121,1,0,"cellular",24,"jul",2,-1,0,NA,"17:25:16","17:29:17",0
3262,32,"technician","married","secondary",0,150,0,1,"cellular",7,"aug",2,-1,0,NA,"12:04:19","12:08:10",0
3263,27,"self-employed","single","tertiary",0,970,1,0,"cellular",13,"feb",2,-1,0,NA,"14:05:56","14:06:51",0
3264,37,"blue-collar","married","secondary",0,-4,1,1,NA,29,"may",1,-1,0,NA,"14:46:06","14:52:27",0
3265,32,"services","single","secondary",0,2615,0,0,"cellular",19,"nov",1,-1,0,NA,"09:45:24","09:59:37",1
3266,53,"blue-collar","married","secondary",0,1777,1,0,"cellular",21,"nov",5,154,1,"failure","14:02:12","14:15:28",1
3267,36,"technician","single","secondary",0,351,0,0,"cellular",25,"aug",3,-1,0,NA,"14:49:55","14:51:23",0
3268,80,"retired","married","primary",0,1468,0,0,"cellular",13,"jan",3,-1,0,NA,"17:36:48","17:42:18",1
3269,48,"blue-collar","married","primary",0,474,1,1,NA,3,"jul",1,-1,0,NA,"16:41:29","16:48:23",0
3270,43,"self-employed","married","tertiary",0,3003,0,0,"cellular",8,"aug",3,-1,0,NA,"16:07:16","16:13:14",0
3271,31,"management","single","tertiary",0,147,0,0,"cellular",9,"mar",1,181,2,"success","10:56:40","11:04:29",1
3272,30,"technician","single",NA,0,878,1,0,"cellular",15,"may",3,298,3,"other","10:46:31","10:49:24",0
3273,40,"unemployed","divorced","secondary",0,1694,0,0,"cellular",12,"aug",6,-1,0,NA,"10:41:57","10:49:50",1
3274,29,"student","single","secondary",0,459,0,0,"cellular",15,"dec",3,189,19,"other","14:42:47","14:47:26",1
3275,34,"technician","single","secondary",0,2085,0,0,"cellular",10,"aug",3,182,2,"success","13:26:03","13:31:59",1
3276,49,"blue-collar","divorced","primary",0,235,0,0,"cellular",29,"jan",1,-1,0,NA,"10:41:10","10:51:36",0
3277,32,"management","single","tertiary",0,520,0,0,"cellular",3,"feb",2,-1,0,NA,"17:26:37","17:34:00",1
3278,46,"services","married","secondary",0,379,0,0,NA,11,"jun",2,-1,0,NA,"15:24:14","15:39:00",0
3279,26,"admin.","single","secondary",0,1099,0,0,"cellular",15,"jan",2,225,13,"other","14:59:45","15:01:24",0
3280,37,"services","married","secondary",0,-21,1,1,NA,23,"may",2,-1,0,NA,"16:22:07","16:23:08",0
3281,35,"management","single","secondary",0,3384,1,0,"cellular",31,"jul",2,-1,0,NA,"15:49:09","15:55:21",0
3282,31,"management","married","secondary",0,0,0,0,"cellular",11,"aug",1,-1,0,NA,"10:29:49","10:41:49",1
3283,31,"blue-collar","married","primary",0,298,1,1,NA,2,"jun",1,-1,0,NA,"09:46:14","09:50:06",0
3284,42,"services","married","tertiary",0,4216,0,0,"cellular",12,"jun",2,-1,0,NA,"11:52:11","11:55:17",1
3285,53,"management","single","primary",0,208,1,0,NA,19,"may",9,-1,0,NA,"16:55:03","16:58:02",0
3286,44,"self-employed","single","tertiary",0,1367,1,0,"cellular",13,"apr",3,146,1,"other","15:28:20","15:48:52",1
3287,56,"admin.","married","secondary",0,11,0,0,NA,13,"may",3,-1,0,NA,"10:38:24","10:39:06",0
3288,41,"self-employed","divorced","tertiary",0,1256,0,0,"telephone",9,"feb",3,-1,0,NA,"14:15:25","14:17:52",0
3289,28,"technician","single","tertiary",0,183,1,1,NA,28,"may",2,-1,0,NA,"12:52:24","12:53:26",0
3290,31,"student","single","tertiary",0,64,0,0,"cellular",2,"jun",2,-1,0,NA,"10:15:22","10:19:43",1
3291,54,"blue-collar","married","primary",0,211,0,0,NA,19,"jun",2,-1,0,NA,"11:18:07","11:21:27",0
3292,31,"management","married","tertiary",0,4328,0,0,"cellular",12,"oct",4,165,14,"success","09:55:11","09:58:34",1
3293,45,"admin.","married","secondary",0,248,0,0,"cellular",16,"jul",2,-1,0,NA,"12:03:08","12:06:40",0
3294,46,"management","married","tertiary",0,1375,1,0,"cellular",17,"nov",3,-1,0,NA,"14:17:14","14:22:22",0
3295,31,"admin.","married","secondary",0,223,0,0,"cellular",6,"may",1,-1,0,NA,"10:51:58","10:56:55",0
3296,55,"blue-collar","married","secondary",0,2854,1,0,"cellular",7,"may",1,-1,0,NA,"14:32:17","14:37:29",0
3297,30,"admin.","married","secondary",0,874,1,0,"cellular",22,"jul",2,-1,0,NA,"16:16:17","16:17:50",0
3298,32,"technician","divorced","secondary",0,-262,1,0,"telephone",28,"aug",24,-1,0,NA,"13:35:02","13:36:27",0
3299,49,"blue-collar","married","primary",0,287,1,0,NA,29,"may",2,-1,0,NA,"12:10:27","12:13:02",0
3300,30,"services","married","secondary",0,5,0,1,"cellular",10,"jul",5,-1,0,NA,"17:40:03","17:53:52",1
3301,53,"unemployed","married",NA,0,13,0,0,NA,5,"may",3,-1,0,NA,"10:19:13","10:26:03",0
3302,34,"self-employed","married","tertiary",0,442,1,0,"cellular",30,"apr",1,164,2,"other","17:58:04","17:59:13",0
3303,57,"housemaid","married","primary",0,1303,0,0,"cellular",25,"aug",4,-1,0,NA,"17:58:48","18:00:11",0
3304,34,"admin.","divorced","secondary",0,661,1,0,"cellular",5,"aug",2,183,10,"failure","17:54:34","17:58:39",1
3305,55,"management","single","tertiary",0,43074,1,0,"cellular",25,"aug",6,-1,0,NA,"15:06:04","15:07:36",0
3306,35,"blue-collar","married","primary",0,-239,1,0,NA,26,"may",1,-1,0,NA,"09:22:29","09:27:10",0
3307,39,"management","married","tertiary",0,-17,1,1,"cellular",28,"aug",1,-1,0,NA,"14:51:40","15:06:48",1
3308,51,"admin.","married","secondary",0,3025,0,0,"cellular",7,"may",1,352,1,"other","14:55:30","15:03:26",1
3309,39,"self-employed","married","secondary",0,266,0,0,"cellular",11,"may",2,-1,0,NA,"09:32:57","09:34:39",0
3310,32,"blue-collar","married","secondary",0,-32,1,0,"cellular",12,"may",1,-1,0,NA,"12:36:43","12:39:08",0
3311,44,"entrepreneur","married","tertiary",0,3463,1,1,"cellular",28,"jan",2,153,3,"failure","15:45:51","15:50:41",0
3312,46,"blue-collar","married","secondary",0,0,0,0,"cellular",14,"aug",4,-1,0,NA,"13:43:23","13:44:24",0
3313,46,"technician","married","secondary",0,363,1,0,"cellular",6,"aug",3,-1,0,NA,"16:13:59","16:17:28",0
3314,39,"technician","single","secondary",0,1435,0,0,"cellular",17,"jun",1,296,19,"other","13:27:31","13:33:54",1
3315,37,"admin.","married","secondary",0,764,1,0,"cellular",16,"jul",5,-1,0,NA,"13:35:21","13:37:09",0
3316,26,"admin.","single","secondary",0,81,0,1,"cellular",10,"jul",1,-1,0,NA,"15:37:30","15:47:34",0
3317,34,"services","married","secondary",0,-196,1,1,NA,26,"may",1,-1,0,NA,"09:19:43","09:19:59",0
3318,40,"technician","married","secondary",0,232,0,0,"cellular",29,"jan",1,-1,0,NA,"16:38:24","16:44:30",0
3319,75,"retired","married","secondary",0,468,0,0,"telephone",24,"jun",1,-1,0,NA,"16:49:09","16:54:25",0
3320,52,"management","married","primary",1,57,1,1,"cellular",20,"nov",1,196,1,"failure","14:36:31","14:37:16",0
3321,49,"blue-collar","married","primary",0,3,0,1,"cellular",9,"jul",6,-1,0,NA,"17:49:36","18:13:35",1
3322,45,"admin.","divorced","secondary",0,984,1,0,NA,8,"may",5,-1,0,NA,"16:36:15","16:41:13",0
3323,34,"blue-collar","single","tertiary",0,42,0,0,"cellular",5,"aug",1,-1,0,NA,"13:15:19","13:20:16",0
3324,57,"technician","divorced","tertiary",0,126,0,0,"telephone",4,"jun",2,-1,0,NA,"14:31:44","14:34:30",1
3325,57,"management","married","tertiary",0,830,1,1,"cellular",8,"may",1,367,1,"success","11:58:33","12:09:35",1
3326,27,"admin.","married","secondary",0,953,1,0,NA,26,"may",2,-1,0,NA,"15:42:04","15:47:44",0
3327,63,"retired","married","secondary",0,2747,0,0,"cellular",11,"sep",1,80,1,"failure","13:37:20","13:39:13",0
3328,46,"admin.","single","secondary",0,849,1,0,NA,5,"jun",2,-1,0,NA,"13:07:48","13:16:16",1
