choice,id,pf1,pf2,pf3,pf4,cl1,cl2,cl3,cl4,loc1,loc2,loc3,loc4,wk1,wk2,wk3,wk4,tod1,tod2,tod3,tod4,seas1,seas2,seas3,seas4
3,304,0,9,0,7,1,5,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
1,304,9,7,0,0,0,5,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3,304,0,7,9,0,0,1,5,5,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
1,304,9,0,7,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1,304,7,0,0,9,0,0,5,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1,304,7,0,0,9,5,1,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4,304,0,0,9,7,0,1,0,5,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
3,304,0,0,9,7,5,1,5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
3,304,9,0,0,7,5,0,5,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
2,304,9,7,0,0,1,0,5,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
2,305,0,7,0,9,0,5,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
1,305,7,0,0,9,5,1,0,5,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
4,305,9,0,7,0,1,1,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
4,305,7,9,0,0,5,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
1,305,7,9,0,0,5,1,0,5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1,305,7,9,0,0,0,5,1,5,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1
4,305,9,7,0,0,5,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
3,305,0,9,7,0,1,1,0,5,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
4,305,0,9,0,7,0,1,0,5,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
4,305,0,9,0,7,0,0,1,5,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
4,305,0,9,0,7,5,0,1,5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
3,305,9,7,0,0,0,1,1,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1,306,7,0,0,9,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
4,306,0,0,9,7,5,5,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
2,306,0,7,9,0,1,0,0,5,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
2,306,9,7,0,0,1,1,0,5,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
2,306,0,7,0,9,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2,306,0,7,0,9,5,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1,306,7,9,0,0,1,0,5,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2,306,9,7,0,0,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
3,306,0,0,9,9,0,1,1,5,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2,306,9,7,0,0,0,5,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
4,306,0,9,0,7,1,0,0,5,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
3,306,0,9,7,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
4,307,9,0,0,7,5,0,1,5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
4,307,0,0,9,7,0,5,5,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
2,307,0,9,0,7,1,5,5,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1,307,9,0,0,7,0,1,1,5,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
4,307,0,0,9,7,5,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
4,307,7,0,0,9,5,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
3,307,9,0,7,0,5,1,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,307,9,7,0,0,5,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
2,307,0,9,7,0,0,1,5,5,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
3,307,7,0,9,0,0,5,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1
2,307,0,9,7,0,5,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3,307,0,9,7,0,1,5,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1
4,308,9,0,0,7,0,0,1,5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
4,308,0,7,0,9,0,5,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
2,308,0,9,0,7,1,5,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
2,308,9,7,0,0,0,5,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2,308,0,7,9,0,0,1,5,5,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
1,308,9,0,7,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1,308,7,0,0,9,0,0,5,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1,308,7,0,0,9,5,1,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4,308,0,0,9,7,0,1,0,5,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
3,308,0,0,9,7,5,1,5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
4,308,9,0,0,7,5,0,5,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
2,308,9,7,0,0,1,0,5,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1,309,7,9,0,0,5,1,0,5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1,309,7,9,0,0,0,5,1,5,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1
2,309,9,7,0,0,5,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
3,309,0,9,7,0,1,1,0,5,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
4,309,0,9,0,7,0,1,0,5,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
4,309,0,9,0,7,0,0,1,5,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
4,309,0,9,0,7,5,0,1,5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
1,309,9,7,0,0,0,1,1,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
3,309,0,0,9,7,5,5,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
2,309,0,0,7,9,1,5,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
1,309,9,0,0,7,5,0,5,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
3,309,0,7,9,0,1,5,5,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1
3,310,9,0,0,7,5,0,1,5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
4,310,0,0,9,7,0,5,5,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
1,310,0,9,0,7,1,5,5,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
3,310,9,0,0,7,0,1,1,5,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
4,310,0,0,9,7,5,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
2,310,7,0,0,9,5,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
3,310,9,0,7,0,5,1,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
4,310,9,7,0,0,5,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
4,310,0,9,7,0,0,1,5,5,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1,310,7,0,9,0,0,5,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1
4,310,0,9,7,0,5,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3,310,0,9,7,0,1,5,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1
1,311,0,7,0,9,0,5,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
4,311,7,0,0,9,5,1,0,5,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
3,311,9,0,7,0,1,1,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,311,7,9,0,0,5,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
4,311,7,9,0,0,5,1,0,5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
3,311,7,9,0,0,0,5,1,5,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1
4,311,9,7,0,0,5,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
3,311,0,9,7,0,1,1,0,5,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
4,311,0,9,0,7,0,1,0,5,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
4,311,0,9,0,7,0,0,1,5,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
4,311,0,9,0,7,5,0,1,5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
3,311,9,7,0,0,0,1,1,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2,312,0,9,0,7,5,0,1,5,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
2,312,0,7,0,9,5,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2,312,0,7,0,0,1,5,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1,312,9,7,0,0,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
1,312,7,0,0,9,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
4,312,0,0,9,7,5,5,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
3,312,0,7,9,0,1,0,0,5,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
2,312,9,7,0,0,1,1,0,5,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
2,312,0,7,0,9,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2,312,0,7,0,9,5,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1,312,7,9,0,0,1,0,5,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,313,0,9,0,7,5,0,1,5,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
3,313,0,7,0,9,5,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,313,0,7,0,0,1,5,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
4,313,9,7,0,0,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
1,313,7,0,0,9,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,313,0,0,9,7,5,5,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
4,313,0,7,9,0,1,0,0,5,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
2,313,9,7,0,0,1,1,0,5,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
2,313,0,7,0,9,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2,313,0,7,0,9,5,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1,313,7,9,0,0,1,0,5,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3,313,9,7,0,0,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
3,314,0,9,0,7,5,0,1,5,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
3,314,0,7,0,9,5,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3,314,0,7,0,0,1,5,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
3,314,9,7,0,0,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
2,314,7,0,0,9,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
4,314,0,0,9,7,5,5,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
1,314,0,7,9,0,1,0,0,5,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
3,314,9,7,0,0,1,1,0,5,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
2,314,0,7,0,9,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2,314,0,7,0,9,5,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
4,314,7,9,0,0,1,0,5,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3,314,9,7,0,0,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
1,315,0,7,0,9,0,5,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
4,315,7,0,0,9,5,1,0,5,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
4,315,9,0,7,0,1,1,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
4,315,7,9,0,0,5,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
2,315,7,9,0,0,5,1,0,5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1,315,7,9,0,0,0,5,1,5,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1
4,315,9,7,0,0,5,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
3,315,0,9,7,0,1,1,0,5,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
1,315,0,9,0,7,0,1,0,5,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3,315,0,9,0,7,0,0,1,5,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
4,315,0,9,0,7,5,0,1,5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
3,315,9,7,0,0,0,1,1,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2,316,9,0,0,7,0,0,1,5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
3,316,0,7,0,9,0,5,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
2,316,0,9,0,7,1,5,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
2,316,9,7,0,0,0,5,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4,316,0,7,9,0,0,1,5,5,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
2,316,9,0,7,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1,316,7,0,0,9,0,0,5,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1,316,7,0,0,9,5,1,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4,316,0,0,9,7,0,1,0,5,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
1,316,0,0,9,7,5,1,5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
4,316,9,0,0,7,5,0,5,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
2,316,9,7,0,0,1,0,5,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
3,317,9,7,0,0,5,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
4,317,0,0,9,7,1,5,5,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0
2,317,0,7,9,0,1,0,0,5,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
3,317,9,0,7,0,1,5,0,5,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
2,317,9,0,0,7,5,0,1,5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
1,317,0,0,9,7,0,5,5,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
4,317,0,9,0,7,1,5,5,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
2,317,9,0,0,7,0,1,1,5,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
4,317,0,0,9,7,5,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
2,317,7,0,0,9,5,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
3,317,9,0,7,0,5,1,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2,317,9,7,0,0,5,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
2,318,7,9,0,0,5,1,0,5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
3,318,7,9,0,0,0,5,1,5,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1
4,318,9,7,0,0,5,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
3,318,0,9,7,0,1,1,0,5,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
1,318,0,9,0,7,0,1,0,5,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3,318,0,9,0,7,0,0,1,5,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
4,318,0,9,0,7,5,0,1,5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
3,318,9,7,0,0,0,1,1,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
4,318,0,0,9,7,5,5,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
2,318,0,0,7,9,1,5,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
4,318,9,0,0,7,5,0,5,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
1,318,0,7,9,0,1,5,5,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1
1,319,7,0,0,9,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
4,319,0,0,9,7,5,5,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
2,319,0,7,9,0,1,0,0,5,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
2,319,9,7,0,0,1,1,0,5,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
2,319,0,7,0,9,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2,319,0,7,0,9,5,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1,319,7,9,0,0,1,0,5,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2,319,9,7,0,0,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
3,319,0,0,9,9,0,1,1,5,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1,319,9,7,0,0,0,5,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2,319,0,9,0,7,1,0,0,5,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
3,319,0,9,7,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
1,320,0,9,0,7,5,0,1,5,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
3,320,0,7,0,9,5,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2,320,0,7,0,0,1,5,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
4,320,9,7,0,0,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
1,320,7,0,0,9,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3,320,0,0,9,7,5,5,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
3,320,0,7,9,0,1,0,0,5,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
1,320,9,7,0,0,1,1,0,5,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
2,320,0,7,0,9,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2,320,0,7,0,9,5,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2,320,7,9,0,0,1,0,5,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,320,9,7,0,0,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
1,321,7,0,0,9,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
4,321,0,0,9,7,5,5,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
3,321,0,7,9,0,1,0,0,5,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
4,321,9,7,0,0,1,1,0,5,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
4,321,0,7,0,9,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2,321,0,7,0,9,5,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2,321,7,9,0,0,1,0,5,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,321,9,7,0,0,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
1,321,0,0,9,9,0,1,1,5,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1,321,9,7,0,0,0,5,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2,321,0,9,0,7,1,0,0,5,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
2,321,0,9,7,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
1,322,7,0,0,9,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3,322,0,0,9,7,5,5,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
3,322,0,7,9,0,1,0,0,5,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
1,322,9,7,0,0,1,1,0,5,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
2,322,0,7,0,9,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2,322,0,7,0,9,5,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2,322,7,9,0,0,1,0,5,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,322,9,7,0,0,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
1,322,0,0,9,9,0,1,1,5,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
3,322,9,7,0,0,0,5,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2,322,0,9,0,7,1,0,0,5,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
2,322,0,9,7,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
1,323,9,7,0,0,5,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
3,323,0,0,9,7,1,5,5,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0
4,323,0,7,9,0,1,0,0,5,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
2,323,9,0,7,0,1,5,0,5,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
2,323,9,0,0,7,5,0,1,5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
1,323,0,0,9,7,0,5,5,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
1,323,0,9,0,7,1,5,5,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1,323,9,0,0,7,0,1,1,5,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
3,323,0,0,9,7,5,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
2,323,7,0,0,9,5,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
3,323,9,0,7,0,5,1,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3,323,9,7,0,0,5,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
1,324,0,7,9,0,0,1,5,5,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
4,324,9,0,7,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
2,324,7,0,0,9,0,0,5,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
3,324,7,0,0,9,5,1,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2,324,0,0,9,7,0,1,0,5,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
2,324,0,0,9,7,5,1,5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
2,324,9,0,0,7,5,0,5,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
3,324,9,7,0,0,1,0,5,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
4,324,0,9,0,0,0,1,5,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
1,324,9,0,7,0,5,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3,324,7,0,0,9,1,0,5,5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
2,324,0,0,7,9,0,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4,325,9,0,0,7,0,0,1,5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
2,325,0,7,0,9,0,5,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
2,325,0,9,0,7,1,5,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
1,325,9,7,0,0,0,5,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3,325,0,7,9,0,0,1,5,5,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
1,325,9,0,7,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1,325,7,0,0,9,0,0,5,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1,325,7,0,0,9,5,1,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4,325,0,0,9,7,0,1,0,5,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
3,325,0,0,9,7,5,1,5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
4,325,9,0,0,7,5,0,5,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
1,325,9,7,0,0,1,0,5,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
3,326,9,0,0,7,0,0,1,5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
2,326,0,7,0,9,0,5,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
2,326,0,9,0,7,1,5,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
1,326,9,7,0,0,0,5,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3,326,0,7,9,0,0,1,5,5,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
1,326,9,0,7,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
